"ScriptName"	"ID"	"Noun"	"Region"	"Condition"	"predictability_weight"	"deletion_rate"	"Surprisal"	"ThatFraction"
"1107"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"message"	"V1_0"	"NoSC"	0.5	0.6	2.13799262046814	0.0208333333333333
"1108"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"message"	"V1_0"	"SC"	0.5	0.6	8.67143154144287	0.0555555555555556
"1109"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"myth"	"V1_0"	"NoSC"	0.5	0.6	3.02677893638611	0.03125
"1110"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"myth"	"V1_0"	"SC"	0.5	0.6	9.53719329833984	0.100694444444444
"1111"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"news"	"V1_0"	"NoSC"	0.5	0.6	4.26607179641724	0.0138888888888889
"1112"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"news"	"V1_0"	"SC"	0.5	0.6	9.92863750457764	0.0173611111111111
"1113"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"notion"	"V1_0"	"NoSC"	0.5	0.6	3.85070872306824	0.09375
"1114"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"notion"	"V1_0"	"SC"	0.5	0.6	8.20152950286865	0.302083333333333
"1115"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"observation"	"V1_0"	"NoSC"	0.5	0.6	4.62635326385498	0.0694444444444444
"1116"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"observation"	"V1_0"	"SC"	0.5	0.6	9.95263576507568	0.114583333333333
"1117"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"opinion"	"V1_0"	"NoSC"	0.5	0.6	3.4753692150116	0.00694444444444444
"1118"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"opinion"	"V1_0"	"SC"	0.5	0.6	9.38559532165527	0.0416666666666667
"1119"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"perception"	"V1_0"	"NoSC"	0.5	0.6	4.16568565368652	0.03125
"1120"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"perception"	"V1_0"	"SC"	0.5	0.6	9.17035865783691	0.104166666666667
"1121"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"prediction"	"V1_0"	"NoSC"	0.5	0.6	3.31052923202515	0.0208333333333333
"1122"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"prediction"	"V1_0"	"SC"	0.5	0.6	9.58076858520508	0.0347222222222222
"1123"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"presumption"	"V1_0"	"NoSC"	0.5	0.6	3.77282309532166	0.0555555555555556
"1124"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"presumption"	"V1_0"	"SC"	0.5	0.6	8.60112762451172	0.347222222222222
"1125"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"proof"	"V1_0"	"NoSC"	0.5	0.6	3.50231695175171	0.0694444444444444
"1126"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"proof"	"V1_0"	"SC"	0.5	0.6	9.35452270507812	0.15625
"1127"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"realization"	"V1_0"	"NoSC"	0.5	0.6	3.46806955337524	0.0416666666666667
"1128"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"realization"	"V1_0"	"SC"	0.5	0.6	8.79363441467285	0.184027777777778
"1129"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"recognition"	"V1_0"	"NoSC"	0.5	0.6	7.98466491699219	0
"1130"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"recognition"	"V1_0"	"SC"	0.5	0.6	9.94513607025146	0.0277777777777778
"1131"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"remark"	"V1_0"	"NoSC"	0.5	0.6	3.48933172225952	0.0729166666666667
"1132"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"remark"	"V1_0"	"SC"	0.5	0.6	9.08639144897461	0.21875
"1133"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"reminder"	"V1_0"	"NoSC"	0.5	0.6	4.41368675231934	0.0729166666666667
"1134"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"reminder"	"V1_0"	"SC"	0.5	0.6	8.56038093566895	0.28125
"1135"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"report"	"V1_0"	"NoSC"	0.5	0.6	2.86660528182983	0.0138888888888889
"1136"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"report"	"V1_0"	"SC"	0.5	0.6	9.99664974212646	0.0104166666666667
"1137"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"revelation"	"V1_0"	"NoSC"	0.5	0.6	3.41622495651245	0.107638888888889
"1138"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"revelation"	"V1_0"	"SC"	0.5	0.6	9.17752456665039	0.0972222222222222
"1139"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"rumor"	"V1_0"	"NoSC"	0.5	0.6	2.14387559890747	0.159722222222222
"1140"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"rumor"	"V1_0"	"SC"	0.5	0.6	9.47150039672852	0.340277777777778
"1141"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"sense"	"V1_0"	"NoSC"	0.5	0.6	5.9416332244873	0.0347222222222222
"1142"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"sense"	"V1_0"	"SC"	0.5	0.6	9.34850406646729	0.0208333333333333
"1143"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"speculation"	"V1_0"	"NoSC"	0.5	0.6	5.02890062332153	0.138888888888889
"1144"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"speculation"	"V1_0"	"SC"	0.5	0.6	10.1044483184814	0.329861111111111
"1145"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"statement"	"V1_0"	"NoSC"	0.5	0.6	2.88484358787537	0.0416666666666667
"1146"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"statement"	"V1_0"	"SC"	0.5	0.6	9.5462760925293	0.0659722222222222
"1147"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"story"	"V1_0"	"NoSC"	0.5	0.6	2.02490162849426	0
"1148"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"story"	"V1_0"	"SC"	0.5	0.6	9.1528377532959	0.0104166666666667
"1149"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"suggestion"	"V1_0"	"NoSC"	0.5	0.6	3.01453852653503	0.0555555555555556
"1150"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"suggestion"	"V1_0"	"SC"	0.5	0.6	9.09055995941162	0.284722222222222
"1151"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"suspicion"	"V1_0"	"NoSC"	0.5	0.6	3.82711362838745	0.0173611111111111
"1152"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"suspicion"	"V1_0"	"SC"	0.5	0.6	9.36841583251953	0.0694444444444444
"1153"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"thought"	"V1_0"	"NoSC"	0.5	0.6	5.20457410812378	0.111111111111111
"1154"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"thought"	"V1_0"	"SC"	0.5	0.6	9.56102180480957	0.409722222222222
"1155"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"truth"	"V1_0"	"NoSC"	0.5	0.6	3.07992792129517	0.0138888888888889
"1156"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"truth"	"V1_0"	"SC"	0.5	0.6	8.89323234558105	0.00694444444444444
"1157"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"understanding"	"V1_0"	"NoSC"	0.5	0.6	5.43478536605835	0.0277777777777778
"1158"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"understanding"	"V1_0"	"SC"	0.5	0.6	9.13312435150146	0.0694444444444444
"1159"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"view"	"V1_0"	"NoSC"	0.5	0.6	5.95905590057373	0.0902777777777778
"1160"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	577247297	"view"	"V1_0"	"SC"	0.5	0.6	9.53054809570312	0.0555555555555556
"1161"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"accusation"	"V1_0"	"NoSC"	0	0.5	5.73907375335693	0.0208333333333333
"1162"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"accusation"	"V1_0"	"SC"	0	0.5	7.75397491455078	0.784722222222222
"1163"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"admission"	"V1_0"	"NoSC"	0	0.5	3.94505572319031	0
"1164"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"admission"	"V1_0"	"SC"	0	0.5	7.68865585327148	0.583333333333333
"1165"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"allegation"	"V1_0"	"NoSC"	0	0.5	2.56432914733887	0.0208333333333333
"1166"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"allegation"	"V1_0"	"SC"	0	0.5	7.84138870239258	0.607638888888889
"1167"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"announcement"	"V1_0"	"NoSC"	0	0.5	4.85749006271362	0.00347222222222222
"1168"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"announcement"	"V1_0"	"SC"	0	0.5	7.01050186157227	0.753472222222222
"1169"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"assertion"	"V1_0"	"NoSC"	0	0.5	4.70706462860107	0.0625
"1170"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"assertion"	"V1_0"	"SC"	0	0.5	6.45623016357422	0.947916666666667
"1171"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"assessment"	"V1_0"	"NoSC"	0	0.5	3.07290554046631	0
"1172"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"assessment"	"V1_0"	"SC"	0	0.5	8.18141174316406	0.416666666666667
"1173"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"assumption"	"V1_0"	"NoSC"	0	0.5	3.74593544006348	0.03125
"1174"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"assumption"	"V1_0"	"SC"	0	0.5	7.53972625732422	0.756944444444444
"1175"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"assurance"	"V1_0"	"NoSC"	0	0.5	3.90230703353882	0.0347222222222222
"1176"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"assurance"	"V1_0"	"SC"	0	0.5	8.46226215362549	0.444444444444444
"1177"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"belief"	"V1_0"	"NoSC"	0	0.5	4.25896310806274	0.0625
"1178"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"belief"	"V1_0"	"SC"	0	0.5	6.21508884429932	0.763888888888889
"1179"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"certainty"	"V1_0"	"NoSC"	0	0.5	5.15132999420166	0.0104166666666667
"1180"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"certainty"	"V1_0"	"SC"	0	0.5	8.0311336517334	0.434027777777778
"1181"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"claim"	"V1_0"	"NoSC"	0	0.5	6.30398178100586	0.0277777777777778
"1182"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"claim"	"V1_0"	"SC"	0	0.5	8.75444030761719	0.5625
"1183"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"complaint"	"V1_0"	"NoSC"	0	0.5	1.68346953392029	0.00347222222222222
"1184"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"complaint"	"V1_0"	"SC"	0	0.5	8.26237678527832	0.333333333333333
"1185"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"concern"	"V1_0"	"NoSC"	0	0.5	3.87591433525085	0.0138888888888889
"1186"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"concern"	"V1_0"	"SC"	0	0.5	7.86432075500488	0.673611111111111
"1187"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"conclusion"	"V1_0"	"NoSC"	0	0.5	8.06401538848877	0.0208333333333333
"1188"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"conclusion"	"V1_0"	"SC"	0	0.5	8.79919338226318	0.538194444444444
"1189"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"confirmation"	"V1_0"	"NoSC"	0	0.5	4.05634212493896	0.00347222222222222
"1190"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"confirmation"	"V1_0"	"SC"	0	0.5	8.33778762817383	0.423611111111111
"1191"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"conjecture"	"V1_0"	"NoSC"	0	0.5	2.73261833190918	0.0173611111111111
"1192"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"conjecture"	"V1_0"	"SC"	0	0.5	8.33114814758301	0.333333333333333
"1193"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"contention"	"V1_0"	"NoSC"	0	0.5	4.52042102813721	0.135416666666667
"1194"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"contention"	"V1_0"	"SC"	0	0.5	6.35540390014648	0.934027777777778
"1195"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"conviction"	"V1_0"	"NoSC"	0	0.5	2.01525712013245	0.0138888888888889
"1196"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"conviction"	"V1_0"	"SC"	0	0.5	7.2632942199707	0.666666666666667
"1197"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"declaration"	"V1_0"	"NoSC"	0	0.5	3.63176608085632	0.00694444444444444
"1198"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"declaration"	"V1_0"	"SC"	0	0.5	7.19699096679688	0.670138888888889
"1199"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"disclosure"	"V1_0"	"NoSC"	0	0.5	4.58875226974487	0
"1200"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"disclosure"	"V1_0"	"SC"	0	0.5	8.16602230072021	0.586805555555556
"1201"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"evidence"	"V1_0"	"NoSC"	0	0.5	5.49526405334473	0.00694444444444444
"1202"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"evidence"	"V1_0"	"SC"	0	0.5	7.81820964813232	0.538194444444444
"1203"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"fact"	"V1_0"	"NoSC"	0	0.5	8.58836841583252	0.0243055555555556
"1204"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"fact"	"V1_0"	"SC"	0	0.5	7.25354719161987	0.586805555555556
"1205"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"feeling"	"V1_0"	"NoSC"	0	0.5	6.77412223815918	0.0138888888888889
"1206"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"feeling"	"V1_0"	"SC"	0	0.5	8.39026260375977	0.520833333333333
"1207"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"finding"	"V1_0"	"NoSC"	0	0.5	9.02991008758545	0.00347222222222222
"1208"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"finding"	"V1_0"	"SC"	0	0.5	8.22386837005615	0.517361111111111
"1209"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"guess"	"V1_0"	"NoSC"	0	0.5	6.28077697753906	0.0243055555555556
"1210"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"guess"	"V1_0"	"SC"	0	0.5	8.51060485839844	0.670138888888889
"1211"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"idea"	"V1_0"	"NoSC"	0	0.5	2.25377607345581	0.00347222222222222
"1212"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"idea"	"V1_0"	"SC"	0	0.5	6.6892237663269	0.670138888888889
"1213"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"impression"	"V1_0"	"NoSC"	0	0.5	3.13119959831238	0.09375
"1214"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"impression"	"V1_0"	"SC"	0	0.5	6.55051374435425	0.659722222222222
"1215"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"indication"	"V1_0"	"NoSC"	0	0.5	4.49735164642334	0.0173611111111111
"1216"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"indication"	"V1_0"	"SC"	0	0.5	7.7862982749939	0.517361111111111
"1217"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"information"	"V1_0"	"NoSC"	0	0.5	4.15033912658691	0.0277777777777778
"1218"	"char-lm-ud-stationary_12_SuperLong_WithAutoencoder_WithEx_Samples_Short_Combination_Subseq_VeryLong_WithSurp12_NormJudg_Short"	592121776	"information"	"V1_0"	"SC"	0	0.5	7.63092422485352	0.524305555555556
